主類別,子類別,二級類別,同異類別,臺灣語詞,大陸語詞
政經社會,政治＆法律,,臺灣特有,派令/人事派令,
政經社會,政治＆法律,,臺灣特有,凍省/精省/廢省,
政經社會,政治＆法律,,臺灣特有,凍蒜,
政經社會,政治＆法律,,臺灣特有,恐龍法官,
政經社會,政治＆法律,,臺灣特有,書記官,
政經社會,政治＆法律,,臺灣特有,書記官長,
政經社會,政治＆法律,,臺灣特有,海基會,
政經社會,政治＆法律,,臺灣特有,特任,
政經社會,政治＆法律,,臺灣特有,特別行政區,
政經社會,政治＆法律,,臺灣特有,荐任/薦任,
政經社會,政治＆法律,,臺灣特有,送辦,
政經社會,政治＆法律,,臺灣特有,配票,
政經社會,政治＆法律,,臺灣特有,配票單,
政經社會,政治＆法律,,臺灣特有,假投票,
政經社會,政治＆法律,,臺灣特有,假決議,
政經社會,政治＆法律,,臺灣特有,做票,
政經社會,政治＆法律,,臺灣特有,偵防,
政經社會,政治＆法律,,臺灣特有,圈投,
政經社會,政治＆法律,,臺灣特有,圈選,
政經社會,政治＆法律,,臺灣特有,基本盤,
政經社會,政治＆法律,,臺灣特有,情治,
政經社會,政治＆法律,,臺灣特有,教誨師,
政經社會,政治＆法律,,臺灣特有,棄保效應,
政經社會,政治＆法律,,臺灣特有,票倉,
政經社會,政治＆法律,,臺灣特有,票源,
政經社會,政治＆法律,,臺灣特有,販安毒,
政經社會,政治＆法律,,臺灣特有,勞基法/勞動基準法,
政經社會,政治＆法律,,臺灣特有,掣據,
政經社會,政治＆法律,,臺灣特有,換軌,
政經社會,政治＆法律,,臺灣特有,港警,
政經社會,政治＆法律,,臺灣特有,無黨籍,
政經社會,政治＆法律,,臺灣特有,虛級化,
政經社會,政治＆法律,,臺灣特有,買票,
政經社會,政治＆法律,,臺灣特有,飭回,
政經社會,政治＆法律,,臺灣特有,搜索票,
政經社會,政治＆法律,,臺灣特有,搶嫌,
政經社會,政治＆法律,,臺灣特有,綁樁,
政經社會,政治＆法律,,臺灣特有,義警/義勇警察,
政經社會,政治＆法律,,臺灣特有,落後國家/未開發國家,
政經社會,政治＆法律,,臺灣特有,對造,
政經社會,政治＆法律,,臺灣特有,管收,
政經社會,政治＆法律,,臺灣特有,綠軍,
政經社會,政治＆法律,,臺灣特有,綠營,
政經社會,政治＆法律,,臺灣特有,輔選,
政經社會,政治＆法律,,臺灣特有,領務組,
政經社會,政治＆法律,,臺灣特有,複決,
政經社會,政治＆法律,,臺灣特有,複決權,
政經社會,政治＆法律,,臺灣特有,論告,
政經社會,政治＆法律,,臺灣特有,質詢秀,
政經社會,政治＆法律,,臺灣特有,褫奪公權,
政經社會,政治＆法律,,臺灣特有,選務,
政經社會,政治＆法律,,臺灣特有,選情,
政經社會,政治＆法律,,臺灣特有,選罷法,
政經社會,政治＆法律,,臺灣特有,選戰,
政經社會,政治＆法律,,臺灣特有,選舉秀,
政經社會,政治＆法律,,臺灣特有,選舉蟑螂,
政經社會,政治＆法律,,臺灣特有,檢調,
政經社會,政治＆法律,,臺灣特有,聲押,
政經社會,政治＆法律,,臺灣特有,謝票,
政經社會,政治＆法律,,臺灣特有,藍營,
政經社會,政治＆法律,,臺灣特有,闖空門,
政經社會,政治＆法律,,臺灣特有,藥頭,
政經社會,政治＆法律,,臺灣特有,黨鞭,
政經社會,政治＆法律,,臺灣特有,鐵票,
政經社會,政治＆法律,,臺灣特有,鐵票區,
政經社會,政治＆法律,,臺灣特有,竊嫌,
政經社會,政治＆法律,,臺灣特有,觀選,
政經社會,政治＆法律,,臺灣特有,觀護人,
政經社會,政治＆法律,,大陸特有,,一票式
政經社會,政治＆法律,,大陸特有,,一窗式
政經社會,政治＆法律,,大陸特有,,二进宫
政經社會,政治＆法律,,大陸特有,,人民法院
政經社會,政治＆法律,,大陸特有,,人民政府
政經社會,政治＆法律,,大陸特有,,民警/人民警察
政經社會,政治＆法律,,大陸特有,,儿童团
政經社會,政治＆法律,,大陸特有,,入常
政經社會,政治＆法律,,大陸特有,,三个代表
政經社會,政治＆法律,,大陸特有,,三违一堵
政經社會,政治＆法律,,大陸特有,,上层建筑
政經社會,政治＆法律,,大陸特有,,上线
政經社會,政治＆法律,,大陸特有,,上访
